CookerStat, GenerateAssetRegistry=222.092590, Initialize=222.585663, GetCookedIniVersionStrings=0.029139, CacheIniVersionStringsMap=0.004802, GetCurrentIniVersionStrings=15.237931, IniSettingsOutOfDate=45.679535, InitializeSandbox=22.148487, SavingAssetRegistry=130.718781, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, AllOfLoadPackage_Duration=0.721384ms, AllOfLoadPackage_HitCount=8, ResolveRedirectors_Duration=544.420723ms, ResolveRedirectors_HitCount=8, CacheForCookedPlatformData_Duration=0.781894ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=5.103748ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=15.849784ms, SavePackageCacheForCookedPlatformData_HitCount=155, SaveCookedPackage_Duration=650.562096ms, SaveCookedPackage_HitCount=154, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_0, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, FlushAsyncLoading=0.008006, FlushStreamingFunc=0.001598, BlockTillAllRequestsFinished=0.020493, ResetLoadersForSaveUnMarkAllObjects=0.259351, TagPackageExports=0.024334, BeginCacheForCookedPlatformData=0.001922, SerializeImports=0.041306, GatherLocalizableTextData=0.001598, MarkNames=0.003524, SerializeSummary=0.010565, SerializeNames=0.020813, SerializeGatherableTextData=0.000961, BuildExportMap=0.011206, SortExportsNonSeekfree=0.003200, SortExportsSeekfreeConstructor=0.060197, SortExportsSeekfreeInner=0.116225, SortExportsSeekfree=0.000641, BuildDependencyMap=0.006724, SerializeImportMap=0.002559, SerializeExportMap=0.000961, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009608, SerializeExports=0.033297, SerializeBulkData=0.008646, AsyncWrite=0.060197, UnaccountedTime=0.123911, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_310, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.005122, FlushStreamingFunc=0.001281, BlockTillAllRequestsFinished=0.002239, ResetLoadersForSaveUnMarkAllObjects=0.181228, TagPackageExports=0.171296, BeginCacheForCookedPlatformData=0.004485, SerializeImports=0.182826, GatherLocalizableTextData=0.001919, MarkNames=0.010248, SerializeSummary=0.008643, SerializeNames=0.048988, SerializeGatherableTextData=0.000961, BuildExportMap=0.040345, SortExportsNonSeekfree=0.038102, SortExportsSeekfreeConstructor=0.006724, SortExportsSeekfreeInner=3.581911, SortExportsSeekfree=0.003200, BuildDependencyMap=0.019211, SerializeImportMap=0.003841, SerializeExportMap=0.003524, SerializeDependencyMap=0.001602, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006404, SerializeExports=0.103418, SerializeBulkData=0.003524, AsyncWrite=0.063714, UnaccountedTime=0.083569, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/Levels/menu.umap, AllOfLoadPackage_Duration=26.216120ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000961ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.027537ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049308ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072680ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.682460ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_311, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/Levels/menu.umap, FlushAsyncLoading=0.003520, FlushStreamingFunc=0.001281, BlockTillAllRequestsFinished=0.001602, ResetLoadersForSaveUnMarkAllObjects=0.097655, TagPackageExports=1.209982, BeginCacheForCookedPlatformData=0.007045, SerializeImports=0.218686, GatherLocalizableTextData=0.004161, MarkNames=0.024974, SerializeSummary=0.014730, SerializeNames=0.047706, SerializeGatherableTextData=0.001281, BuildExportMap=0.063717, SortExportsNonSeekfree=0.025295, SortExportsSeekfreeConstructor=0.008643, SortExportsSeekfreeInner=2.963956, SortExportsSeekfree=0.003200, BuildDependencyMap=0.024013, SerializeImportMap=0.005763, SerializeExportMap=0.003524, SerializeDependencyMap=0.002239, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010885, SerializeExports=0.058915, SerializeBulkData=0.005122, AsyncWrite=0.084847, UnaccountedTime=0.113666, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/Levels/arena.umap, AllOfLoadPackage_Duration=467.721339ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.021771ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=8.613300ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058595ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.514854ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=28.065190ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD746ADA14E6ACAC40198808CD249076E_25, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73C5527F4C145A3572E7A0B2EB8FBE58_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.50.27, Duration=0.391584, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_51, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73C5527F4C145A3572E7A0B2EB8FB__019616C10E44C8C94081BFD638D027B69ECF73DE, StartTime=2016.05.25-14.50.27, HierarchicalDDC=, DataSize=6014, Duration=1.724519, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_312, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/Levels/arena.umap, FlushAsyncLoading=0.005446, FlushStreamingFunc=0.001598, BlockTillAllRequestsFinished=0.001922, ResetLoadersForSaveUnMarkAllObjects=0.158172, TagPackageExports=3.690455, BeginCacheForCookedPlatformData=0.016652, SerializeImports=0.910927, GatherLocalizableTextData=0.001278, MarkNames=0.031058, SerializeSummary=0.009287, SerializeNames=0.177704, SerializeGatherableTextData=0.000957, BuildExportMap=0.173222, SortExportsNonSeekfree=0.090294, SortExportsSeekfreeConstructor=0.006083, SortExportsSeekfreeInner=7.203844, SortExportsSeekfree=0.003524, BuildDependencyMap=0.048988, SerializeImportMap=0.033617, SerializeExportMap=0.011206, SerializeDependencyMap=0.002883, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007682, SerializeExports=1.195252, SerializeBulkData=1.813210, AsyncWrite=1.664326, UnaccountedTime=1.622055, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Textures/T_Wood_Pine_D.uasset, AllOfLoadPackage_Duration=1576.532550ms, AllOfLoadPackage_HitCount=159673, ResolveRedirectors_Duration=53.276412ms, ResolveRedirectors_HitCount=159673, CacheForCookedPlatformData_Duration=7783.728059ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.191148ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.149846ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=13.927415ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD746ADA14E6ACAC40198808CD249076E_26, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2D976693465DE504EBEF48B8931BFFED_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.50.27, Duration=7580.092773, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_49, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2D976693465DE504EBEF48B8931BF__37B54B056F9596EC1ADF0F654C5C7B53F00CEB71, StartTime=2016.05.25-14.50.35, HierarchicalDDC=, DataSize=4194569, Duration=22.000242, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_51, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2D976693465DE504EBEF48B8931BF__651F233B7C09AF3BA2FF65F1C7EE4D9F98456EBB, StartTime=2016.05.25-14.50.35, HierarchicalDDC=, DataSize=1048841, Duration=13.674788, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_52, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2D976693465DE504EBEF48B8931BF__9491031B67E801745B69E5A749E4AAC0DBFB5720, StartTime=2016.05.25-14.50.35, HierarchicalDDC=, DataSize=262407, Duration=2.833001, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_53, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2D976693465DE504EBEF48B8931BF__AD57053FC87C6AF32512D5E7F6BE4289E9D37898, StartTime=2016.05.25-14.50.35, HierarchicalDDC=, DataSize=65799, Duration=3.624175, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_54, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2D976693465DE504EBEF48B8931BF__21BBE00D3A61D5A212868FD20D262E99446DB45D, StartTime=2016.05.25-14.50.35, HierarchicalDDC=, DataSize=16647, Duration=2.135314, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_55, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2D976693465DE504EBEF48B8931BF__6D195BDF202E77009A7B2C4F9430CFFF05AE44D4, StartTime=2016.05.25-14.50.35, HierarchicalDDC=, DataSize=7493, Duration=2.524022, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_313, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Textures/T_Wood_Pine_D.uasset, FlushAsyncLoading=0.005443, FlushStreamingFunc=0.001922, BlockTillAllRequestsFinished=0.002239, ResetLoadersForSaveUnMarkAllObjects=0.209082, TagPackageExports=0.040345, BeginCacheForCookedPlatformData=0.008963, SerializeImports=0.063397, GatherLocalizableTextData=0.001281, MarkNames=0.002563, SerializeSummary=0.018571, SerializeNames=0.034258, SerializeGatherableTextData=0.003524, BuildExportMap=0.020809, SortExportsNonSeekfree=0.002563, SortExportsSeekfreeConstructor=0.008326, SortExportsSeekfreeInner=0.210680, SortExportsSeekfree=0.001281, BuildDependencyMap=0.023052, SerializeImportMap=0.004802, SerializeExportMap=0.001922, SerializeDependencyMap=0.004482, SerializeStringAssetReferenceMap=0.003520, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020172, SerializeExports=0.031698, SerializeBulkData=3.694296, AsyncWrite=4.020564, UnaccountedTime=3.353302, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Materials/M_Rock_Sandstone.uasset, AllOfLoadPackage_Duration=24.860777ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001922ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.030097ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.099897ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.041947ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.299716ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_314, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Materials/M_Rock_Sandstone.uasset, FlushAsyncLoading=0.034258, FlushStreamingFunc=0.001922, BlockTillAllRequestsFinished=0.003204, ResetLoadersForSaveUnMarkAllObjects=0.315700, TagPackageExports=1.086388, BeginCacheForCookedPlatformData=0.009287, SerializeImports=1.312438, GatherLocalizableTextData=0.002559, MarkNames=0.017293, SerializeSummary=0.012808, SerializeNames=0.113025, SerializeGatherableTextData=0.000961, BuildExportMap=0.057951, SortExportsNonSeekfree=0.203319, SortExportsSeekfreeConstructor=0.007045, SortExportsSeekfreeInner=1.637746, SortExportsSeekfree=0.002563, BuildDependencyMap=0.029776, SerializeImportMap=0.005122, SerializeExportMap=0.008967, SerializeDependencyMap=0.003841, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014730, SerializeExports=2.473429, SerializeBulkData=0.006404, AsyncWrite=0.474833, UnaccountedTime=0.141844, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset, AllOfLoadPackage_Duration=16.263805ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.020809ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.062115ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.030417ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.928683ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_315, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset, FlushAsyncLoading=0.004482, FlushStreamingFunc=0.001602, BlockTillAllRequestsFinished=0.001922, ResetLoadersForSaveUnMarkAllObjects=0.200115, TagPackageExports=1.157470, BeginCacheForCookedPlatformData=0.010245, SerializeImports=1.336772, GatherLocalizableTextData=0.002563, MarkNames=0.015050, SerializeSummary=0.008643, SerializeNames=0.100218, SerializeGatherableTextData=0.000641, BuildExportMap=0.054754, SortExportsNonSeekfree=0.194989, SortExportsSeekfreeConstructor=0.007045, SortExportsSeekfreeInner=1.526643, SortExportsSeekfree=0.001922, BuildDependencyMap=0.024654, SerializeImportMap=0.004802, SerializeExportMap=0.008967, SerializeDependencyMap=0.003524, SerializeStringAssetReferenceMap=0.000957, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013448, SerializeExports=1.886532, SerializeBulkData=0.005763, AsyncWrite=0.203956, UnaccountedTime=0.116870, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Materials/M_Rock_Basalt.uasset, AllOfLoadPackage_Duration=12.552857ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.022415ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.066277ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.044502ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.651586ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_316, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Materials/M_Rock_Basalt.uasset, FlushAsyncLoading=0.004485, FlushStreamingFunc=0.001598, BlockTillAllRequestsFinished=0.001922, ResetLoadersForSaveUnMarkAllObjects=0.227973, TagPackageExports=0.483800, BeginCacheForCookedPlatformData=0.006083, SerializeImports=0.673030, GatherLocalizableTextData=0.001281, MarkNames=0.013769, SerializeSummary=0.007682, SerializeNames=0.094134, SerializeGatherableTextData=0.000961, BuildExportMap=0.050910, SortExportsNonSeekfree=0.215165, SortExportsSeekfreeConstructor=0.006404, SortExportsSeekfreeInner=0.933979, SortExportsSeekfree=0.001922, BuildDependencyMap=0.030737, SerializeImportMap=0.004806, SerializeExportMap=0.009283, SerializeDependencyMap=0.004165, SerializeStringAssetReferenceMap=0.001278, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016652, SerializeExports=0.818711, SerializeBulkData=0.005763, AsyncWrite=0.155292, UnaccountedTime=0.131916, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Materials/M_Metal_Steel.uasset, AllOfLoadPackage_Duration=15.529301ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001602ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014409ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.066597ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.040341ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.518906ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_317, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Materials/M_Metal_Steel.uasset, FlushAsyncLoading=0.004165, FlushStreamingFunc=0.001598, BlockTillAllRequestsFinished=0.001922, ResetLoadersForSaveUnMarkAllObjects=0.214845, TagPackageExports=0.970479, BeginCacheForCookedPlatformData=0.007045, SerializeImports=1.020752, GatherLocalizableTextData=0.001598, MarkNames=0.009608, SerializeSummary=0.008006, SerializeNames=0.089969, SerializeGatherableTextData=0.000641, BuildExportMap=0.036500, SortExportsNonSeekfree=0.085812, SortExportsSeekfreeConstructor=0.006083, SortExportsSeekfreeInner=1.260888, SortExportsSeekfree=0.001602, BuildDependencyMap=0.014730, SerializeImportMap=0.003841, SerializeExportMap=0.005122, SerializeDependencyMap=0.002243, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013445, SerializeExports=1.513835, SerializeBulkData=0.004806, AsyncWrite=0.195954, UnaccountedTime=0.125512, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Materials/M_Metal_Rust.uasset, AllOfLoadPackage_Duration=12.293831ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001602ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015046ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.066280ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.027213ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.915163ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_318, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Materials/M_Metal_Rust.uasset, FlushAsyncLoading=0.005763, FlushStreamingFunc=0.001281, BlockTillAllRequestsFinished=0.002559, ResetLoadersForSaveUnMarkAllObjects=0.259671, TagPackageExports=0.454981, BeginCacheForCookedPlatformData=0.008006, SerializeImports=0.532147, GatherLocalizableTextData=0.001602, MarkNames=0.010565, SerializeSummary=0.008967, SerializeNames=0.105020, SerializeGatherableTextData=0.000961, BuildExportMap=0.041302, SortExportsNonSeekfree=0.119429, SortExportsSeekfreeConstructor=0.008967, SortExportsSeekfreeInner=0.984248, SortExportsSeekfree=0.001602, BuildDependencyMap=0.016011, SerializeImportMap=0.003204, SerializeExportMap=0.004482, SerializeDependencyMap=0.002239, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014730, SerializeExports=0.571851, SerializeBulkData=0.003520, AsyncWrite=0.107903, UnaccountedTime=0.112064, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Materials/M_Metal_Gold.uasset, AllOfLoadPackage_Duration=14.301069ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001602ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.012487ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.065640ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.046425ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.659087ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_319, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Materials/M_Metal_Gold.uasset, FlushAsyncLoading=0.004482, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.002559, ResetLoadersForSaveUnMarkAllObjects=0.219006, TagPackageExports=0.863221, BeginCacheForCookedPlatformData=0.005122, SerializeImports=1.003142, GatherLocalizableTextData=0.001278, MarkNames=0.009608, SerializeSummary=0.008006, SerializeNames=0.098936, SerializeGatherableTextData=0.001922, BuildExportMap=0.040982, SortExportsNonSeekfree=0.083890, SortExportsSeekfreeConstructor=0.006404, SortExportsSeekfreeInner=1.272094, SortExportsSeekfree=0.001281, BuildDependencyMap=0.015050, SerializeImportMap=0.005763, SerializeExportMap=0.005763, SerializeDependencyMap=0.001922, SerializeStringAssetReferenceMap=0.000957, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011209, SerializeExports=1.769341, SerializeBulkData=0.009608, AsyncWrite=0.272475, UnaccountedTime=0.274081, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Materials/M_Metal_Copper.uasset, AllOfLoadPackage_Duration=13.961356ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001922ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016332ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.070442ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.025932ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.303424ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_320, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Materials/M_Metal_Copper.uasset, FlushAsyncLoading=0.004802, FlushStreamingFunc=0.001281, BlockTillAllRequestsFinished=0.001922, ResetLoadersForSaveUnMarkAllObjects=0.212282, TagPackageExports=0.871543, BeginCacheForCookedPlatformData=0.006083, SerializeImports=1.001861, GatherLocalizableTextData=0.001281, MarkNames=0.009283, SerializeSummary=0.008006, SerializeNames=0.089332, SerializeGatherableTextData=0.000641, BuildExportMap=0.038419, SortExportsNonSeekfree=0.087094, SortExportsSeekfreeConstructor=0.006724, SortExportsSeekfreeInner=1.241356, SortExportsSeekfree=0.001602, BuildDependencyMap=0.013769, SerializeImportMap=0.004161, SerializeExportMap=0.005122, SerializeDependencyMap=0.001922, SerializeStringAssetReferenceMap=0.000957, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011530, SerializeExports=1.545534, SerializeBulkData=0.005122, AsyncWrite=0.197556, UnaccountedTime=0.106942, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
